path,size_bytes,sha256,extension
90_ERP_INTEGRATION/APP8777_DOCUMENT_API_CONTRACT.md,1017,08daf74ca202b6f1288ca517ee9bd85bce1d6973551c02d6b2483f031391f1b7,.md
90_ERP_INTEGRATION/APP8777_DYNAMIC_ROW_EXPORT_CONTRACT.json,4677,50eca1c176dfe78e78b06bde7045253d46659df4fa2b80abc256a9d3048997ff,.json
90_ERP_INTEGRATION/CLAUDE_DYNAMIC_QUOTATION_IMPLEMENTATION_PROMPT.md,742,eba663a05c2a2c98c85d37590b72c1372ea00bdc06f70d4cfe44091608d0fcc6,.md
90_ERP_INTEGRATION/FILENAME_RULES.json,498,6138f3ff854af4a80c3539322695743b98e898c6b1da29cbb487abb04b6fce5d,.json
90_ERP_INTEGRATION/REQUIRED_DOCUMENT_RULES.json,3899,406260d547f3694defab7ea085bdc778624b335d784120938e31b7832e0d3a76,.json
90_ERP_INTEGRATION/ROLE_MATRIX.json,2475,4c684e8eff4823a7525ba39664f4a4f9cf91a56822da906c9e7a4b6b76553e3c,.json
90_ERP_INTEGRATION/TEMPLATE_MAPPING_CONG_TRINH_APP8777_V3.json,45267,b191fb4b1752568458cc33f3ac83eebf390a7e3e405e090db96db36e0fc5ba42,.json
90_ERP_INTEGRATION/TEMPLATE_REGISTRY_V3.json,64179,1d870d39205c90be97ca69fa0e3bb2971483bc1a8526373c9968b0a4d0e6b044,.json
90_ERP_INTEGRATION/WORKFLOW_RULES.json,1375,18e84e2680ed9471d1ddbf683e49d409f824d6afd5492a9ff2df0045c57a1ea4,.json
95_QA_TESTS/DEMO_BAO_GIA_31_DONG_HANG.xlsx,9131,80d6763a136488c0d26c654cf2e564e69601e0dc7a9e4139257b0dc335a66a79,.xlsx
95_QA_TESTS/QA_REPORT_V3.md,1357,b74577d9a8cc478d9593a0143a6bf8ade5e604c150db1816be8396f8b2bb8378,.md
95_QA_TESTS/VALIDATION_MATRIX.csv,11325,15a29a50b595da71fcbe91a7a58cf66dd6dcdb25d86bbbe471c65eb446a32e69,.csv
99_MAU_GOC_THAM_CHIEU/MAU_GOC_NGUOI_DUNG_CUNG_CAP.zip,9172724,e3575067c52d58fa8b8f102cf7a8a759e4a7605dec129515b90fbadce8caf573,.zip
99_MAU_GOC_THAM_CHIEU/README.txt,253,f4afb7c9c310dd91ccf619e10ef3dc665cefd991fb1da29282c695c1a2878e5f,.txt
README_BAN_GIAO_V3_1_WINDOWS_SAFE.md,1243,4901e3bd280892d50214f17428dbccedc55d9a38bfc8cb8df4c016114f943e7b,.md
